dataset,outer_fold,model,selected_params,inner_macro_f1,inner_accuracy,outer_accuracy,outer_macro_f1,correct,total,features,selection_seconds,fit_seconds,prediction_seconds,tree_depth,tree_leaves,tree_nodes
PageBlocks,10,Logistic,"{""C"": 10.0}",0.5778215876683216,0.9265123832724319,0.926873857404022,0.46835600907029473,507,547,39,0.7611165300004359,0.08393796299969836,0.00018221100071968976,,,
PageBlocks,10,BernoulliNB,"{""alpha"": 0.01}",0.5800627729801886,0.9200162403572879,0.9122486288848263,0.43159129053865897,499,547,39,0.04243093399963982,0.0009785559996089432,0.0002126059989677742,,,
PageBlocks,10,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.5782827049496158,0.9265123832724319,0.926873857404022,0.46835600907029473,507,547,39,2.5368411899999046,0.178227637999953,0.023647777999940445,,,
PenDigits,1,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9446131286671023,0.9446017687395399,0.9554545454545454,0.9554062457881791,1051,1100,76,1.4018743020005786,0.06103534499925445,0.00042372099960630294,18,524,1047
PenDigits,1,Logistic,"{""C"": 10.0}",0.9481558491848774,0.9483415315477209,0.95,0.9494086469429787,1045,1100,76,2.2077630559997488,0.24816422699950635,0.00026201999935437925,,,
PenDigits,1,BernoulliNB,"{""alpha"": 0.01}",0.8370123598966153,0.8411852319451212,0.8463636363636363,0.842978575134271,931,1100,76,0.04109131099903607,0.0018642449995240895,0.00032098800147650763,,,
PenDigits,1,RandomForest,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9777288935070958,0.9775576525179644,0.9827272727272728,0.9825792893553544,1081,1100,76,3.2657646790012222,0.3434661249993951,0.02340049899976293,,,
PenDigits,2,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9454363465636146,0.9456124209922111,0.9636363636363636,0.9635311684673791,1060,1100,76,1.4030093569999735,0.057980898000096204,0.0003567510011635022,19,534,1067
PenDigits,2,Logistic,"{""C"": 10.0}",0.9493587218391876,0.9494538376122659,0.9572727272727273,0.9563156815590247,1053,1100,76,2.0452254800002265,0.276442747001056,0.000262921001194627,,,
PenDigits,2,BernoulliNB,"{""alpha"": 0.01}",0.836866721441503,0.8407798429197232,0.8590909090909091,0.8544560759640175,945,1100,76,0.0384056929997314,0.001789964000636246,0.0003267760002927389,,,
PenDigits,2,RandomForest,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9784859686962101,0.9783661620578803,0.9836363636363636,0.9835117788100856,1082,1100,76,3.52413621300002,0.39405140500093694,0.02403795799909858,,,
PenDigits,3,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9477726102402683,0.947741295831047,0.9599636032757052,0.9594239738355238,1055,1099,76,1.4906755739993969,0.05745842099895526,0.00042303000009269454,20,549,1097
PenDigits,3,Logistic,"{""C"": 10.0}",0.949506597620534,0.9497627842697041,0.9426751592356688,0.94229449840764,1036,1099,76,2.1977709279999544,0.25333270999908564,0.00026607600011629984,,,
PenDigits,3,BernoulliNB,"{""alpha"": 0.01}",0.8386591978700499,0.8426165090327505,0.8371246587807097,0.8297281989686036,920,1099,76,0.054273630999887246,0.002046375999270822,0.00035308600126882084,,,
PenDigits,3,RandomForest,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9792148527819978,0.9790759913745085,0.9808917197452229,0.9809823970688898,1078,1099,76,4.7974895289989945,0.4070584049986792,0.02369926299979852,,,
PenDigits,4,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9470451767628513,0.9472357551158446,0.9508644222020018,0.9511550443050136,1045,1099,76,1.453742006999164,0.05677743800151802,0.0004701200014096685,20,543,1085
PenDigits,4,Logistic,"{""C"": 10.0}",0.9501186930822897,0.9503696109301515,0.9563239308462238,0.956449760941451,1051,1099,76,2.3057756920006796,0.24405559800106857,0.0002640330003487179,,,
PenDigits,4,BernoulliNB,"{""alpha"": 0.01}",0.8394209422224573,0.8434244974282751,0.8507734303912647,0.8477770328420814,935,1099,76,0.052340584001285606,0.0018372650010860525,0.0003270959987276001,,,
PenDigits,4,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.9795850382972954,0.9794806140110958,0.9763421292083713,0.9766791400088888,1073,1099,76,3.496747030998449,0.351641376999396,0.024276564001411316,,,
PenDigits,5,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9439797674551982,0.9441016540571182,0.9581437670609645,0.9584195098376049,1053,1099,76,1.4326244200001383,0.05769492300169077,0.00036294100027589593,18,516,1031
PenDigits,5,Logistic,"{""C"": 10.0}",0.949160180643157,0.9493575791776205,0.9608735213830755,0.9609104964942705,1056,1099,76,2.2878404530001717,0.25004502599949774,0.0002789149984891992,,,
PenDigits,5,BernoulliNB,"{""alpha"": 0.01}",0.8368176128905477,0.8408974069633106,0.8416742493175614,0.8381159045343356,925,1099,76,0.0388618619999761,0.0018148210001527332,0.0003577429997676518,,,
PenDigits,5,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.9789116742551164,0.9787728692720329,0.9736123748862603,0.9739185564054175,1070,1099,76,3.087412820001191,0.3512910909994389,0.02322143200035498,,,
PenDigits,6,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9461266833094278,0.9462249495854111,0.9572338489535942,0.9570940549446544,1052,1099,76,1.415113521999956,0.0561956019992067,0.0003362810002727201,20,533,1065
PenDigits,6,Logistic,"{""C"": 10.0}",0.9501073540236439,0.9503689365079978,0.9599636032757052,0.9600174797271004,1055,1099,76,2.20578005400057,0.24964564199945016,0.0002622900010464946,,,
PenDigits,6,BernoulliNB,"{""alpha"": 0.01}",0.8386472340441994,0.8431215286035617,0.8580527752502275,0.8566306854011303,943,1099,76,0.03781079799955478,0.001773268999386346,0.0003226609987905249,,,
PenDigits,6,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.9778091219072094,0.9776610536963269,0.9836214740673339,0.9836871575407191,1081,1099,76,3.398129515000619,0.329880012999638,0.0232464999990043,,,
PenDigits,7,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9491708297882528,0.949257212898949,0.9435850773430391,0.9439757064277204,1037,1099,76,1.425284079999983,0.0568829639996693,0.000415177999457228,18,529,1057
PenDigits,7,Logistic,"{""C"": 10.0}",0.9485736004937214,0.9487513962837745,0.9545040946314831,0.9545609579594145,1049,1099,76,2.236212970001361,0.3119234260011581,0.0003167319991916884,,,
PenDigits,7,BernoulliNB,"{""alpha"": 0.01}",0.8412286798586996,0.8450405968415339,0.8252957233848953,0.8214931664767533,907,1099,76,0.03967174699937459,0.001820679999582353,0.0003532660011842381,,,
PenDigits,7,RandomForest,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.97738066481084,0.977256523026397,0.9827115559599636,0.9830670494328073,1080,1099,76,3.125449152999863,0.3364645340006973,0.023627456999747665,,,
PenDigits,8,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9455409095574893,0.9457192555924464,0.9572338489535942,0.9570233482026694,1052,1099,76,1.446309103999738,0.05875186699995538,0.00039141299930633977,20,545,1089
PenDigits,8,Logistic,"{""C"": 10.0}",0.9514818247150526,0.9515820686845009,0.9363057324840764,0.935992983578565,1029,1099,76,2.4586055990002933,0.22822220499983814,0.00035473800016916357,,,
PenDigits,8,BernoulliNB,"{""alpha"": 0.01}",0.8399395399525774,0.8438289974426526,0.8462238398544131,0.8412160556776754,930,1099,76,0.054208174000450526,0.0019286609986011172,0.000351803000739892,,,
PenDigits,8,RandomForest,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9765530340394627,0.9764478602087189,0.9827115559599636,0.9829123977723583,1080,1099,76,3.64541689699945,0.3215423780002311,0.023707205999016878,,,
PenDigits,9,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9465979134142947,0.9466291430442643,0.9481346678798908,0.9475274093709863,1042,1099,76,1.3973753099999158,0.055334880998998415,0.0003694499991979683,19,518,1035
PenDigits,9,Logistic,"{""C"": 10.0}",0.9496060548041761,0.949863027926166,0.9554140127388535,0.9550275448440534,1050,1099,76,2.3351685909983644,0.2545636819995707,0.00026106800032721367,,,
PenDigits,9,BernoulliNB,"{""alpha"": 0.01}",0.8391127756987086,0.8429192632685968,0.8298453139217471,0.8261553667255642,912,1099,76,0.041039202000320074,0.0018017019992839778,0.00032444300086353905,,,
PenDigits,9,RandomForest,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9788994764350535,0.9787730225497953,0.9827115559599636,0.9826991583594369,1080,1099,76,3.2622637980002764,0.3650920669988409,0.023932615999001428,,,
PenDigits,10,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.9477056451506858,0.9478420606319005,0.9572338489535942,0.9572642528052224,1052,1099,76,1.4518440419997205,0.061519725999460206,0.0003546980005921796,22,544,1087
PenDigits,10,Logistic,"{""C"": 10.0}",0.9503300315868053,0.950571017909648,0.9481346678798908,0.9481544570608916,1042,1099,76,2.0881245210002817,0.25621726300050796,0.00025617099890951067,,,
PenDigits,10,BernoulliNB,"{""alpha"": 0.01}",0.8395041412255768,0.8435258446846245,0.8407643312101911,0.8364334039990936,924,1099,76,0.0386111890002212,0.0017982369990932057,0.00035985599970445037,,,
PenDigits,10,RandomForest,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9777898216457778,0.9776610843518793,0.9845313921747043,0.9846539381519539,1082,1099,76,3.485860247999881,0.34952888899897516,0.023146792000261485,,,
Pima,1,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 3, ""min_samples_leaf"": 10}",0.6816959295265864,0.7366145931363323,0.7662337662337663,0.7136363636363636,59,77,36,0.14434535299915296,0.0007864199997129617,0.00011919800090254284,3,7,13
Pima,1,Logistic,"{""C"": 0.1}",0.6721001583066332,0.7380575945793337,0.7792207792207793,0.7081382385730212,60,77,36,0.09016767499997513,0.0017400299984728917,8.263299969257787e-05,,,
Pima,1,BernoulliNB,"{""alpha"": 0.1}",0.6895100122519326,0.7293556684861033,0.7532467532467533,0.7214924804873406,58,77,36,0.02124544199978118,0.0006252399998629699,0.00016999300169118214,,,
Pima,1,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.6736333520558708,0.7337097684923771,0.7532467532467533,0.6934841818562749,58,77,36,1.7005775670004368,0.1450935369994113,0.012574756001413334,,,
Pima,2,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 5, ""min_samples_leaf"": 10}",0.6817043576162688,0.7337097684923771,0.6883116883116883,0.6446153846153846,53,77,36,0.14983822899921506,0.0009342499997728737,0.00011510100011946633,5,15,29
Pima,2,Logistic,"{""C"": 0.1}",0.6874835659848891,0.7452851496329758,0.7012987012987013,0.6051282051282052,54,77,36,0.07792449699991266,0.0017756229990482097,8.403500032727607e-05,,,
Pima,2,BernoulliNB,"{""alpha"": 1.0}",0.7098841750319583,0.7481837003576134,0.6623376623376623,0.6065251572327044,51,77,36,0.02251302799959376,0.000591280000662664,0.00016872100059117656,,,
Pima,2,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.6951315105376298,0.7438421481899743,0.7012987012987013,0.6289545359312801,54,77,36,1.6547710429986182,0.14560419699955673,0.013350630999411806,,,
Pima,3,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 3, ""min_samples_leaf"": 5}",0.6744601288388333,0.7264069264069265,0.7792207792207793,0.7257490048187722,60,77,36,0.14813111799958278,0.0007602610003232257,0.00011198699939996004,3,7,13
Pima,3,Logistic,"{""C"": 1.0}",0.6737575154766747,0.7293242988895163,0.7922077922077922,0.7520128824476651,61,77,36,0.09111992299949634,0.008196519000193803,0.00010353400102758314,,,
Pima,3,BernoulliNB,"{""alpha"": 1.0}",0.7073885847430539,0.7437856829161177,0.7922077922077922,0.7578616352201257,61,77,36,0.02597485099977348,0.0006046799990144791,0.00017279799976677168,,,
Pima,3,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.6828826844385508,0.7365518539431584,0.7792207792207793,0.7331294597349644,60,77,36,1.6953065550005704,0.1475990159997309,0.013014025000302354,,,
Pima,4,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 3, ""min_samples_leaf"": 1}",0.6813596083911276,0.7322291235334714,0.6623376623376623,0.615,51,77,36,0.14432709599896043,0.0007785090001561912,0.00011412000094424002,3,8,15
Pima,4,Logistic,"{""C"": 10.0}",0.6872598755651316,0.7351653177740133,0.6883116883116883,0.6446153846153846,53,77,36,0.081422184000985,0.002533871998821269,8.813100066618063e-05,,,
Pima,4,BernoulliNB,"{""alpha"": 0.1}",0.6991241299280361,0.7380136771441119,0.7272727272727273,0.703030303030303,56,77,36,0.02172420399983821,0.000620083001194871,0.0001730170006339904,,,
Pima,4,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.6792721000954374,0.7220967438358743,0.6493506493506493,0.6042261564820103,50,77,36,1.704642115999377,0.14876833599919337,0.01285909000034735,,,
Pima,5,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 5, ""min_samples_leaf"": 5}",0.6894556595402745,0.7453165192295628,0.7792207792207793,0.7331294597349644,60,77,36,0.15838672300014878,0.0010629620010149665,0.00015257699851645157,5,18,35
Pima,5,Logistic,"{""C"": 0.1}",0.6782580624365435,0.7438421481899743,0.7922077922077922,0.7298245614035088,61,77,36,0.06474355499994999,0.0021494690008694306,9.448099990549963e-05,,,
Pima,5,BernoulliNB,"{""alpha"": 0.1}",0.6952017100451817,0.7322291235334714,0.8051948051948052,0.7755102040816326,62,77,36,0.02488322600038373,0.0007013939994067186,0.00019476000124996062,,,
Pima,5,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.6846831171707827,0.7394943221030177,0.7662337662337663,0.7136363636363636,59,77,36,1.6336508079984924,0.1500784260006185,0.012809566000214545,,,
Pima,6,CART,"{""ccp_alpha"": 0.001, ""max_depth"": 5, ""min_samples_leaf"": 5}",0.6876203255268104,0.7336972206537423,0.7012987012987013,0.6051282051282052,54,77,36,0.14827794699886,0.0010052970010292483,0.0001235130002896767,5,12,23
Pima,6,Logistic,"{""C"": 100.0}",0.6949577019570764,0.7438358742706569,0.7402597402597403,0.6973270440251573,57,77,36,0.11374803299986525,0.003541882000718033,8.748999971430749e-05,,,
Pima,6,BernoulliNB,"{""alpha"": 0.1}",0.6988941975759153,0.7380324989020641,0.7272727272727273,0.692175899486008,56,77,36,0.021554271001150482,0.0006040299995220266,0.00020110900004510768,,,
Pima,6,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.6946754799574225,0.7337034945730597,0.7272727272727273,0.6857142857142857,56,77,36,1.7086627799999405,0.14185147099851747,0.012692521000644774,,,
Pima,7,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",0.6859369794060036,0.7395068699416525,0.7272727272727273,0.6857142857142857,56,77,36,0.1710539260002406,0.0013262840002425946,0.00011914700007764623,10,71,141
Pima,7,Logistic,"{""C"": 1.0}",0.6886723307796888,0.7423928728276555,0.7532467532467533,0.7017329255861366,58,77,36,0.08833303000028536,0.0028257859994482715,9.115600005316082e-05,,,
Pima,7,BernoulliNB,"{""alpha"": 0.1}",0.7037693057232467,0.7409373235460192,0.7402597402597403,0.7148148148148148,57,77,36,0.0231036570003198,0.0006013350011926377,0.00017070399917429313,,,
Pima,7,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.694130945637423,0.7467281510759771,0.7532467532467533,0.7266953110405381,58,77,36,1.9257946939997055,0.16482930200072587,0.024648877000799985,,,
Pima,8,CART,"{""ccp_alpha"": 0.001, ""max_depth"": 5, ""min_samples_leaf"": 10}",0.6810072438728252,0.7221594830290483,0.7272727272727273,0.692175899486008,56,77,36,0.1519247539999924,0.0009970139999495586,0.00012735999916912988,5,10,19
Pima,8,Logistic,"{""C"": 1.0}",0.6870088301996365,0.7380701424179685,0.7402597402597403,0.6818181818181819,57,77,36,0.3032702070013329,0.005302001000018208,0.0001743400007399032,,,
Pima,8,BernoulliNB,"{""alpha"": 1.0}",0.70525072866642,0.7423928728276555,0.7402597402597403,0.7038461538461538,57,77,36,0.03589417500006675,0.00060803500127804,0.0001712850007606903,,,
Pima,8,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.6903972946858671,0.7264884873580527,0.7402597402597403,0.6900161030595813,57,77,36,1.727736509999886,0.14309681499980798,0.012888523000583518,,,
Pima,9,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 3, ""min_samples_leaf"": 1}",0.664005227306526,0.7282765543635108,0.7631578947368421,0.6724137931034483,58,76,36,0.14595280600042315,0.0007858289991418133,0.00011436000022513326,3,8,15
Pima,9,Logistic,"{""C"": 10.0}",0.6741715661276482,0.7253968253968255,0.7236842105263158,0.6493078444297957,55,76,36,0.06593446700026107,0.0032458610003232025,8.59280007716734e-05,,,
Pima,9,BernoulliNB,"{""alpha"": 1.0}",0.6947699037785702,0.7384340297383775,0.75,0.6827070973412437,57,76,36,0.021247243999823695,0.0005897979990550084,0.00016860100004123524,,,
Pima,9,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.6769133461977449,0.7369282891022021,0.75,0.6723394599500794,57,76,36,1.676848903998689,0.14497269200001028,0.012158235998867895,,,
Pima,10,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 5, ""min_samples_leaf"": 10}",0.7054527999352667,0.7499905891210239,0.6710526315789473,0.6378883171336002,51,76,35,0.14972044299975096,0.0009255179993488127,0.00011576200085983146,5,13,25
Pima,10,Logistic,"{""C"": 10.0}",0.7109884745487701,0.7586736934563021,0.6578947368421053,0.6041666666666666,50,76,35,0.08580207700106257,0.0026594679984555114,8.657900070829783e-05,,,
Pima,10,BernoulliNB,"{""alpha"": 10.0}",0.7142382477579411,0.767350523872263,0.6710526315789473,0.63113958454669,51,76,35,0.028949027000635397,0.0006377190002240241,0.0002597169986984227,,,
Pima,10,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.7114742866359647,0.7485350398393876,0.6447368421052632,0.5934218347533188,49,76,35,1.7058456220001972,0.16299242800050706,0.012837286998546915,,,
